Cust. attr. 8;Cust. attr. Bez;Customer;Customer Bez.;Customer Classification;Customer Classification Bez.;Jahr;Accounting period;Accounting period Bez.;Product technology [2];Product technology [2] Bez.;Absatz;Zeitraum
O12;Christian Tiefenthaler;61305912;Klotz Andreas;1;Installateur;2018;5;May;1;WHB;1;201805
O12;Christian Tiefenthaler;61310112;Stolz Markus GmbH & CO KG;75;75;2018;5;May;1;WHB;6;201805
O12;Christian Tiefenthaler;61350133;Wenninger GesmbH & Co KG;1;Installateur;2018;5;May;1;WHB;2;201805
O14;Helmut Neulinger;61150072;Klausriegler Josef GmbH;1;Installateur;2018;5;May;1;WHB;3;201805
O14;Helmut Neulinger;61160020;Förstl Ing. Ges.m.b.H.&Co KG;1;Installateur;2018;5;May;1;WHB;1;201805
O14;Helmut Neulinger;61170038;Greibich Installations GmbH;1;Installateur;2018;5;May;7;Heat pumps;4;201805
O14;Helmut Neulinger;61170079;Pernkopf & Haas GmbH;65;65;2018;5;May;1;WHB;2;201805
O14;Helmut Neulinger;61230082;Anton Maitz Gesellschaft.m.b.H.;1;Installateur;2018;5;May;1;WHB;3;201805
O14;Helmut Neulinger;61230082;Anton Maitz Gesellschaft.m.b.H.;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O14;Helmut Neulinger;61304549;Herbert Buchinger;1;Installateur;2018;5;May;1;WHB;1;201805
O14;Helmut Neulinger;61401399;Rettenbacher u. Bindl GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O14;Helmut Neulinger;61402076;Denotec GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O14;Helmut Neulinger;61402582;Gründling Haustechnik e.U.;1;Installateur;2018;5;May;1;WHB;2;201805
O15;Bernhard Rabengruber;61100568;Thomas Schwarzbauer;1;Installateur;2018;5;May;7;Heat pumps;2;201805
O15;Bernhard Rabengruber;61110047;Karl Schick GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O15;Bernhard Rabengruber;61230107;Muggenhumer Energiesysteme GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O15;Bernhard Rabengruber;61402664;Koppelstätter;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O15;Bernhard Rabengruber;61403703;Spindler Installationen;1;Installateur;2018;5;May;1;WHB;1;201805
O18;Kurt Ortner;61102752;Prassl Haustechnik GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O18;Kurt Ortner;61150023;Sanitär Heizung Egger GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O18;Kurt Ortner;61170110;Rudolf Gutmann u. Sohn GmbH;1;Installateur;2018;5;May;7;Heat pumps;7;201805
O18;Kurt Ortner;61210576;Kubica GmbH & Co KG;1;Installateur;2018;5;May;1;WHB;1;201805
O18;Kurt Ortner;61303802;Gluschitsch Karl;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O18;Kurt Ortner;61308015;Roth Handel &;75;75;2018;5;May;1;WHB;1;201805
O18;Kurt Ortner;61308015;Roth Handel &;75;75;2018;5;May;7;Heat pumps;1;201805
O18;Kurt Ortner;61401585;Zach GmbH;75;75;2018;5;May;7;Heat pumps;1;201805
O18;Kurt Ortner;61401956;Krobath Bad Heizung Service GmbH;1;Installateur;2018;5;May;7;Heat pumps;5;201805
O18;Kurt Ortner;61402653;Glatz Haustechnik GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O18;Kurt Ortner;61402653;Glatz Haustechnik GmbH;1;Installateur;2018;5;May;7;Heat pumps;17;201805
O18;Kurt Ortner;61612480;Zach Gmbh;65;65;2018;5;May;1;WHB;2;201805
O20;Anton Stiefsohn;61100352;Hochgerner Edwin;1;Installateur;2018;5;May;1;WHB;1;201805
O20;Anton Stiefsohn;61100859;Kitzler Martin;1;Installateur;2018;5;May;7;Heat pumps;2;201805
O20;Anton Stiefsohn;61110039;Hans Andritz Gesellschaft m.b.H;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O20;Anton Stiefsohn;61110049;Appel GesmbH;1;Installateur;2018;5;May;1;WHB;2;201805
O20;Anton Stiefsohn;61110049;Appel GesmbH;1;Installateur;2018;5;May;7;Heat pumps;12;201805
O20;Anton Stiefsohn;61120360;Bayer Wilhelm Ges.m.b.h.;65;65;2018;5;May;7;Heat pumps;2;201805
O20;Austria;61210235;#Kausl GmbH;95;95;2018;5;May;7;Heat pumps;1;201805
O20;Anton Stiefsohn;61220042;Leitner Haustechnik GmbH;65;65;2018;5;May;1;WHB;1;201805
O20;Anton Stiefsohn;61230029;Menhart GmbH;65;65;2018;5;May;7;Heat pumps;1;201805
O20;Anton Stiefsohn;61236471;Gangl Werner;1;Installateur;2018;5;May;1;WHB;1;201805
O20;Anton Stiefsohn;61236471;Gangl Werner;1;Installateur;2018;5;May;7;Heat pumps;-1;201805
O20;Anton Stiefsohn;61300274;Hauer GmbH;65;65;2018;5;May;1;WHB;1;201805
O20;Anton Stiefsohn;61303979;HTI Haiderer & Trimmel;1;Installateur;2018;5;May;7;Heat pumps;3;201805
O20;Anton Stiefsohn;61403643;Haustechnik;1;Installateur;2018;5;May;1;WHB;1;201805
O20;Anton Stiefsohn;61633490;Günther GmbH;65;65;2018;5;May;7;Heat pumps;1;201805
O21;Christian Stuefer;61100180;GSH- Alfred Koiser KEG;1;Installateur;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61170058;Susen & Löffler GesmbH;1;Installateur;2018;5;May;1;WHB;2;201805
O21;Christian Stuefer;61180055;Horstmann;1;Installateur;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61180151;Hlobil GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O21;Austria;61230055;#Mück-Sanitär-Heizungs-und;95;95;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61302270;Radits Installations GmbH;1;Installateur;2018;5;May;7;Heat pumps;2;201805
O21;Christian Stuefer;61302844;Reichel Haustechnik GesmbH;65;65;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61302871;Lugar Installateur GesmbH;75;75;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61302872;Bernhardt Gebäudetechnik GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61305169;Matrosan Baumeister und;1;Installateur;2018;5;May;1;WHB;1;201805
O21;Christian Stuefer;61402524;Nexhmedin Axhijaj;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O25;Rainer Guttmann;61280101;Weidinger A.;1;Installateur;2018;5;May;1;WHB;1;201805
O25;Rainer Guttmann;61280101;Weidinger A.;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O30;Markus Lininger;61102239;Lehrbaum Haustechnik;1;Installateur;2018;5;May;7;Heat pumps;2;201805
O30;Markus Lininger;61102550;Werner Rothensteiner;1;Installateur;2018;5;May;1;WHB;1;201805
O30;Michael Simeoni;61102780;Christian Josef Mraz;1;Installateur;2018;5;May;1;WHB;1;201805
O30;Markus Lininger;61104245;ATOP Sanitär- und Heizungstechnik;1;Installateur;2018;5;May;1;WHB;1;201805
O30;Markus Lininger;61160039;Ing. T.Frieberger;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O30;Markus Lininger;61300307;Höllerer & Schöndorfer GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O30;Markus Lininger;61302794;Rohr & Knie;1;Installateur;2018;5;May;1;WHB;2;201805
O30;Markus Lininger;61320009;Temper Franz  GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O36;Rene Bachinger;61102414;Biedermann GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O36;Rene Bachinger;61403936;Datzreiter E.U.;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O50;Richard Matajs;61103475;Andreas Wunderlich;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Richard Matajs;61103936;Alternative Heiz- und Solar;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O50;Richard Matajs;61104068;Maier & Stelzer GmbH;75;75;2018;5;May;7;Heat pumps;1;201805
O50;Richard Matajs;61120057;Burghart Install. GmbH;1;Installateur;2018;5;May;1;WHB;3;201805
O50;Richard Matajs;61180043;HOFA Service GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O50;Richard Matajs;61180115;Hammerschmid GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Richard Matajs;61280019;Rammerstorfer A+K GesmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Richard Matajs;61303378;Johannes Biebl GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Richard Matajs;61306010;Alfred Berndl;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Richard Matajs;61306018;Royer GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O50;Richard Matajs;61306030;Minichberger GmbH;1;Installateur;2018;5;May;1;WHB;4;201805
O50;Richard Matajs;61401476;Martin Eckerstorfer;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Austria;61402382;#Bönisch Instandhaltung-Service;95;95;2018;5;May;1;WHB;2;201805
O50;Richard Matajs;61403033;Schwacha Sanitär &;1;Installateur;2018;5;May;1;WHB;1;201805
O50;Richard Matajs;61403033;Schwacha Sanitär &;1;Installateur;2018;5;May;7;Heat pumps;6;201805
O50;Richard Matajs;61627175;Krenn GmbH;65;65;2018;5;May;7;Heat pumps;4;201805
O51;Christian Berger;61104546;Fa. Ing. Majcen Bau GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O51;Christian Berger;61160164;Fasching Johann;1;Installateur;2018;5;May;1;WHB;1;201805
O51;Christian Berger;61210120;Ludwig Kneihsl GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O51;Christian Berger;61402340;Michael Salber;1;Installateur;2018;5;May;1;WHB;1;201805
O51;Christian Berger;61403696;Schneider Haustechnik GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O51;Christian Berger;61403696;Schneider Haustechnik GmbH;1;Installateur;2018;5;May;7;Heat pumps;2;201805
O76;Harald Pick;61104533;DHM GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O76;Harald Pick;61180275;Hechenleitner & Cie GmbH;75;75;2018;5;May;1;WHB;1;201805
O76;Harald Pick;61305843;GEKO Gebäudetechnik GmbH;1;Installateur;2018;5;May;7;Heat pumps;3;201805
O76;Harald Pick;61305858;#Klemens Kreuter;95;95;2018;5;May;1;WHB;2;201805
O76;Harald Pick;61320101;Trubka Gmbh;1;Installateur;2018;5;May;1;WHB;2;201805
O76;Harald Pick;61401518;Marko Stipic;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O80;Martin Rigo;61100187;Josef Fuchs GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61100551;Fülöp Gerald;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61103186;Siegfried Riegler;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O80;Martin Rigo;61103340;Demirci Güney;1;Installateur;2018;5;May;1;WHB;-1;201805
O80;Martin Rigo;61104319;Haustechnik Güssing GmbH;65;65;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61120011;Barwa GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61130006;Csapak GmbH;1;Installateur;2018;5;May;1;WHB;17;201805
O80;Martin Rigo;61180032;Thomas Wiesmayr GmbH;75;75;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61340019;Ing. Varga GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61401408;Litos Bau-und Installations GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Holger Friedrich;61402446;Kandelsdorfer Haustechnik GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61403083;Berger;1;Installateur;2018;5;May;1;WHB;1;201805
O80;Martin Rigo;61403787;Alfred Rudolf Schlossnagel;1;Installateur;2018;5;May;1;WHB;1;201805
O89;Christian Gröller;61100604;Rappold & Partner GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O89;Christian Gröller;61100604;Rappold & Partner GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61103169;Leber Installationstechnik GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61104540;Alexander Griebler GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O89;Christian Gröller;61260214;Pucher Installationstechnik GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61300016;Schimautz GmbH;65;65;2018;5;May;7;Heat pumps;4;201805
O89;Christian Gröller;61303700;WENZL KG;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61303710;Lagerhaus Gleinstätten-Ehrenhausen-;75;75;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61303726;Andreas Held;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61402839;KL Installationen OG;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61403365;Fähnrich Installations GmbH;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O89;Christian Gröller;61613017;E-Technik Pain GmbH;67;67;2018;5;May;7;Heat pumps;1;201805
O90;Austria;61100725;#Instatherm Wärmeanlagen Ges.m.b.H.;95;95;2018;5;May;1;WHB;1;201805
O90;Daniel Fanninger;61104183;Sanitärstudio STEP-SVS GmbH & Co KG;1;Installateur;2018;5;May;1;WHB;1;201805
O90;Daniel Fanninger;61120039;Rudolf GmbH;1;Installateur;2018;5;May;1;WHB;2;201805
O90;Daniel Fanninger;61210023;Ing.Krenn Josef GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O90;Daniel Fanninger;61290047;Smutny Karin GmbH;1;Installateur;2018;5;May;1;WHB;2;201805
O90;Daniel Fanninger;61303982;Raiffeisen-Lagerhaus;75;75;2018;5;May;7;Heat pumps;7;201805
O90;Daniel Fanninger;61305198;ALFA-GAS Gasgeräteservice GmbH;1;Installateur;2018;5;May;1;WHB;1;201805
O90;Daniel Fanninger;61305410;Ott Installationsges.m.b.H.;1;Installateur;2018;5;May;1;WHB;1;201805
O90;Daniel Fanninger;61401653;Mehmet Atas;1;Installateur;2018;5;May;1;WHB;1;201805
O90;Daniel Fanninger;61402529;Kollar GmbH;65;65;2018;5;May;1;WHB;2;201805
O90;Daniel Fanninger;61403914;RH-Installationen e.U.;1;Installateur;2018;5;May;1;WHB;1;201805
O94;Sascha Petrovic;61102065;Ing.Gerhard Reischl GmbH;1;Installateur;2018;5;May;1;WHB;6;201805
O94;Sascha Petrovic;61102301;Herbert Putz;1;Installateur;2018;5;May;1;WHB;1;201805
O94;Sascha Petrovic;61102306;Gebrüder Schwaiger GmbH & Co KG;1;Installateur;2018;5;May;7;Heat pumps;1;201805
O94;Sascha Petrovic;61236179;Matousch Haustechnik GmbH;1;Installateur;2018;5;May;1;WHB;5;201805
O94;Sascha Petrovic;61236474;Thermosan;1;Installateur;2018;5;May;1;WHB;1;201805
O94;Peter Astelhuber;61302029;Heinrich Schrofner GmbH;1;Installateur;2018;5;May;1;WHB;6;201805
O94;Sascha Petrovic;61306094;Installateur- Notruf;1;Installateur;2018;5;May;1;WHB;1;201805
O95;Josef Kurzmann;61303679;Kohlbacher GmbH;8;Draftsman of re.hous;2018;5;May;7;Heat pumps;8;201805
O97;Austria;61210015;#Ing. Heinrich Kerschbaum G.m.b.H.;95;95;2018;5;May;1;WHB;1;201805
O01;Herbert Manschein;61100630;Ing. Mulalic KG;1;Installateur;2018;6;June;7;Heat pumps;3;201806
O01;Herbert Manschein;61100944;Deniz Bayram Ges.m.b.H.;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61120059;Bürger GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61180034;Konrad Hlawatsch Ges.m.b.H;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61210449;HEIKO Heinz Kopp GmbH;1;Installateur;2018;6;June;1;WHB;4;201806
O01;Herbert Manschein;61220054;Werner Luftensteiner e.U,;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61230073;Ing. Marvan GesmbH;75;75;2018;6;June;7;Heat pumps;1;201806
O01;Herbert Manschein;61236581;Ing. Georg Wieselthaler GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61240069;Nöst GmbH & Co KG;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61305141;Haller & Partner;1;Installateur;2018;6;June;1;WHB;3;201806
O01;Herbert Manschein;61305185;Mayer Installationen KG;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61402302;Ofenfuchs OG;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61403279;Paclawski Installations e.U.;1;Installateur;2018;6;June;1;WHB;1;201806
O01;Herbert Manschein;61403535;K&K Installationen OG;1;Installateur;2018;6;June;1;WHB;2;201806
O01;Herbert Manschein;61633250;Legenstein GmbH;65;65;2018;6;June;7;Heat pumps;1;201806
O03;Michael Simeoni;61100918;B-Gas Technischer Kundendienst;1;Installateur;2018;6;June;1;WHB;1;201806
O03;Michael Simeoni;61102093;SIP Gas-Wasser-u.;1;Installateur;2018;6;June;1;WHB;1;201806
O03;Michael Simeoni;61103035;Cibo Installationen KG;1;Installateur;2018;6;June;7;Heat pumps;2;201806
O03;Michael Simeoni;61110016;Appel GesmbH;75;75;2018;6;June;1;WHB;9;201806
O03;Michael Simeoni;61110016;Appel GesmbH;75;75;2018;6;June;7;Heat pumps;1;201806
O03;Michael Simeoni;61210096;Klima GmbH;1;Installateur;2018;6;June;1;WHB;3;201806
O03;Michael Simeoni;61230061;Mahr Josef;1;Installateur;2018;6;June;1;WHB;1;201806
O03;Michael Simeoni;61302266;Das Bad complete line;1;Installateur;2018;6;June;1;WHB;1;201806
O03;Michael Simeoni;61302444;HOMA Installationen;1;Installateur;2018;6;June;1;WHB;2;201806
O03;Michael Simeoni;61302682;Dalipi Ges.m.b.H;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O03;Michael Simeoni;61401316;Integral Gebäudetechnik GmbH;75;75;2018;6;June;7;Heat pumps;1;201806
O03;Austria;61401613;#Hartl GmbH;95;95;2018;6;June;1;WHB;1;201806
O03;Michael Simeoni;61402523;Dorfberger Haustechnik GmbH;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O03;Michael Simeoni;61402640;Mikvah Job Bau GmbH;1;Installateur;2018;6;June;1;WHB;6;201806
O03;Michael Simeoni;61403070;Demi Installationen e.U.;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O03;Michael Simeoni;61403288;Haustechnische Installationen;65;65;2018;6;June;7;Heat pumps;1;201806
O04;Peter Astelhuber;61280053;#Ing. Albert Rummel;95;95;2018;6;June;1;WHB;1;201806
O04;Peter Astelhuber;61280132;Rosenkranz GmbH;65;65;2018;6;June;7;Heat pumps;1;201806
O04;Peter Astelhuber;61302039;Leitner Günter;1;Installateur;2018;6;June;1;WHB;2;201806
O04;Peter Astelhuber;61305544;Heiztechnik & Badkomfort GmbH;1;Installateur;2018;6;June;7;Heat pumps;2;201806
O05;Josef Pichler;61102560;Steiner Haustechnik KG;2;Wholesaler;2018;6;June;1;WHB;1;201806
O05;Josef Pichler;61102578;Weyland Haustechnik KG;2;Wholesaler;2018;6;June;1;WHB;1;201806
O05;Josef Pichler;61102578;Weyland Haustechnik KG;2;Wholesaler;2018;6;June;7;Heat pumps;1;201806
O05;Christian Pramsoler;61103473;Schmidt´s Haustechnik KG;2;Wholesaler;2018;6;June;7;Heat pumps;1;201806
O05;Christian Stuefer;61103776;Fritz Holter Ges.m.b.H.;76;76;2018;6;June;1;WHB;1;201806
O05;Josef Pichler;61180070;Fritz Holter Ges.m.b.H;2;Wholesaler;2018;6;June;1;WHB;9;201806
O05;Josef Pichler;61180070;Fritz Holter Ges.m.b.H;2;Wholesaler;2018;6;June;7;Heat pumps;3;201806
O05;Rainer Fritz;61236516;SANEX Sanitär und Heizungs-;2;Wholesaler;2018;6;June;1;WHB;1;201806
O05;Anton Stiefsohn;61303917;Sanitär-Heinze GmbH & Co KG;76;76;2018;6;June;1;WHB;9;201806
O05;Rainer Kraft;61402502;FRAUENTHAL WARE eine Zweignieder-;2;Wholesaler;2018;6;June;1;WHB;289;201806
O05;Rainer Kraft;61402502;FRAUENTHAL WARE eine Zweignieder-;2;Wholesaler;2018;6;June;7;Heat pumps;70;201806
O05;Heinz Rucker;61402991;Odörfer Haustechnik KG;2;Wholesaler;2018;6;June;7;Heat pumps;1;201806
O05;Holger Friedrich;61402996;Odörfer Haustechnik KG;76;76;2018;6;June;1;WHB;49;201806
O05;Holger Friedrich;61402996;Odörfer Haustechnik KG;76;76;2018;6;June;7;Heat pumps;9;201806
O05;Josef Pichler;61403519;Impex Sanitär und;2;Wholesaler;2018;6;June;1;WHB;13;201806
O05;Josef Pichler;61403519;Impex Sanitär und;2;Wholesaler;2018;6;June;7;Heat pumps;2;201806
O05;Austria;61403564;#Impex Schauraum;94;94;2018;6;June;7;Heat pumps;1;201806
O05;Anton Stiefsohn;61403571;Impex;76;76;2018;6;June;1;WHB;145;201806
O07;Florian Neuner;61103080;HMS Installationen GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O07;Florian Neuner;61120044;Breyer Installationen GmbH;1;Installateur;2018;6;June;1;WHB;3;201806
O07;Florian Neuner;61300006;Schedl Energie & Technik GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O07;Florian Neuner;61300308;Anton Schaur;1;Installateur;2018;6;June;1;WHB;3;201806
O07;Florian Neuner;61300308;Anton Schaur;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O07;Florian Neuner;61303127;Opbacher Installationen GmbH;1;Installateur;2018;6;June;1;WHB;3;201806
O07;Florian Neuner;61403243;Haustechnik Ilic Installationen;1;Installateur;2018;6;June;1;WHB;1;201806
O07;Florian Neuner;61403420;SRP Gastechnik;1;Installateur;2018;6;June;1;WHB;3;201806
O09;Markus Marath;61100554;Hillinger Haustechnik GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O09;Markus Marath;61120099;Robert Breitschopf;1;Installateur;2018;6;June;1;WHB;1;201806
O09;Markus Marath;61180462;Habeler & Bauer GmbH;65;65;2018;6;June;1;WHB;2;201806
O09;Markus Marath;61180462;Habeler & Bauer GmbH;65;65;2018;6;June;7;Heat pumps;1;201806
O09;Holger Friedrich;61210126;Kunz Otto GmbH;1;Installateur;2018;6;June;7;Heat pumps;2;201806
O09;Markus Marath;61210360;Ing. Walter Gangl  GmbH;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O09;Holger Friedrich;61236709;Sachs & Co. GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O09;Holger Friedrich;61236709;Sachs & Co. GmbH;1;Installateur;2018;6;June;7;Heat pumps;5;201806
O09;Martin Rigo;61300247;Scheu GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O09;Holger Friedrich;61302512;Schernhuber Martin;1;Installateur;2018;6;June;1;WHB;1;201806
O09;Martin Rigo;61302914;Öko Wärme Installations GmbH;65;65;2018;6;June;7;Heat pumps;3;201806
O09;Markus Marath;61302917;Cinadr GesmbH;1;Installateur;2018;6;June;1;WHB;2;201806
O09;Markus Marath;61302917;Cinadr GesmbH;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O09;Markus Marath;61302982;Kloyber GmbH;1;Installateur;2018;6;June;7;Heat pumps;6;201806
O09;Markus Marath;61302984;Lender Richard GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O09;Holger Friedrich;61350006;J.Wagner GmbH;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O09;Holger Friedrich;61401392;Ing. M. Götz GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O10;Austria;61120117;Berufsschule 8 Linz;16;Technical School;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61101723;Riedle Installationen GmbH;1;Installateur;2018;6;June;1;WHB;3;201806
O11;Martin Lendl;61102194;Ali Tanriseven;1;Installateur;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61230172;Maderbök GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61237854;Franz Jirka;1;Installateur;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61303107;GHW Installateur GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61303148;Riedle Installationen GmbH;75;75;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61303167;Mondo Therm Handels GmbH;1;Installateur;2018;6;June;1;WHB;1;201806
O11;Martin Lendl;61303167;Mondo Therm Handels GmbH;1;Installateur;2018;6;June;7;Heat pumps;2;201806
O11;Martin Lendl;61304802;Kircher Ernst GmbH;1;Installateur;2018;6;June;1;WHB;2;201806
O11;Martin Lendl;61304835;Duschek Haustechnik GmbH;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O12;Christian Tiefenthaler;61102377;Modern Home Gas-und Sanitärtechnik;1;Installateur;2018;6;June;7;Heat pumps;1;201806
O12;Christian Tiefenthaler;61110080;Gebrüder Amann OG;1;Installateur;2018;6;June;1;WHB;1;201806
O12;Christian Tiefenthaler;61120152;Bechter Ges.m.b.H.;1;Installateur;2018;6;June;1;WHB;3;201806
