Partner-/Kundenummer;Datum;Datumformat
61609063;01.03.2018;20180301
61104154;01.03.2018;20180301
61403015;01.03.2018;20180301
61210584;01.03.2018;20180301
61403143;01.03.2018;20180301
61236420;01.03.2018;20180301
61300004;01.03.2018;20180301
61100649;01.03.2018;20180301
61102242;01.03.2018;20180301
61120146;01.03.2018;20180301
61303614;01.03.2018;20180301
61103824;01.03.2018;20180301
61101319;01.03.2018;20180301
61102874;01.03.2018;20180301
61401443;01.03.2018;20180301
61403572;01.03.2018;20180301
61403070;01.03.2018;20180301
61102462;01.03.2018;20180301
61300224;01.03.2018;20180301
61280101;01.03.2018;20180301
61104525;01.03.2018;20180301
61627293;01.03.2018;20180301
61102037;01.03.2018;20180301
61401974;01.03.2018;20180301
61100551;01.03.2018;20180301
61302126;01.03.2018;20180301
61103578;01.03.2018;20180301
61210033;01.03.2018;20180301
61340043;01.03.2018;20180301
61302481;01.03.2018;20180301
61236555;01.03.2018;20180301
61303863;01.03.2018;20180301
61613023;01.03.2018;20180301
61302387;01.03.2018;20180301
61100987;01.03.2018;20180301
61302409;01.03.2018;20180301
61101047;01.03.2018;20180301
61100980;01.03.2018;20180301
61100251;01.03.2018;20180301
61305920;02.03.2018;20180302
61642043;02.03.2018;20180302
61302945;02.03.2018;20180302
61280076;02.03.2018;20180302
61403404;02.03.2018;20180302
61103421;02.03.2018;20180302
61120152;05.03.2018;20180305
61160254;05.03.2018;20180305
61210201;05.03.2018;20180305
61402014;05.03.2018;20180305
61402958;05.03.2018;20180305
61236738;05.03.2018;20180305
61302921;05.03.2018;20180305
61120059;05.03.2018;20180305
61305141;05.03.2018;20180305
61102344;05.03.2018;20180305
61160068;05.03.2018;20180305
61609049;05.03.2018;20180305
61609046;05.03.2018;20180305
61620607;05.03.2018;20180305
61609294;05.03.2018;20180305
61102429;05.03.2018;20180305
61100672;05.03.2018;20180305
61103857;05.03.2018;20180305
61403571;05.03.2018;20180305
61302265;05.03.2018;20180305
61104087;05.03.2018;20180305
61340017;05.03.2018;20180305
61350026;05.03.2018;20180305
61403318;05.03.2018;20180305
61403826;05.03.2018;20180305
61401594;05.03.2018;20180305
61305748;05.03.2018;20180305
61609176;05.03.2018;20180305
61210015;05.03.2018;20180305
61609347;05.03.2018;20180305
61310053;05.03.2018;20180305
61140007;05.03.2018;20180305
61100727;05.03.2018;20180305
61102121;05.03.2018;20180305
61100938;05.03.2018;20180305
61401537;05.03.2018;20180305
61402048;05.03.2018;20180305
61102973;05.03.2018;20180305
61403698;05.03.2018;20180305
61103974;05.03.2018;20180305
61402212;05.03.2018;20180305
61300321;05.03.2018;20180305
61103916;05.03.2018;20180305
61305183;05.03.2018;20180305
61101370;05.03.2018;20180305
61210313;05.03.2018;20180305
61104267;05.03.2018;20180305
61103771;05.03.2018;20180305
61103076;05.03.2018;20180305
61260084;05.03.2018;20180305
61102571;05.03.2018;20180305
61350152;05.03.2018;20180305
61633601;05.03.2018;20180305
61104517;05.03.2018;20180305
61100583;05.03.2018;20180305
61101388;05.03.2018;20180305
61302750;05.03.2018;20180305
61303962;05.03.2018;20180305
61306055;06.03.2018;20180306
61170038;06.03.2018;20180306
61103936;06.03.2018;20180306
61401147;06.03.2018;20180306
61180115;06.03.2018;20180306
61401476;06.03.2018;20180306
61230082;06.03.2018;20180306
61350133;06.03.2018;20180306
61303414;06.03.2018;20180306
61402129;06.03.2018;20180306
61180034;06.03.2018;20180306
61230033;06.03.2018;20180306
61403676;06.03.2018;20180306
61280007;06.03.2018;20180306
61102918;06.03.2018;20180306
61180004;06.03.2018;20180306
61402848;06.03.2018;20180306
61200029;06.03.2018;20180306
61120044;06.03.2018;20180306
61310027;06.03.2018;20180306
61010076;06.03.2018;20180306
61101319;06.03.2018;20180306
61305920;06.03.2018;20180306
61150033;06.03.2018;20180306
61302750;06.03.2018;20180306
61290218;06.03.2018;20180306
61170247;06.03.2018;20180306
61120049;06.03.2018;20180306
61633634;06.03.2018;20180306
61403483;06.03.2018;20180306
61401189;06.03.2018;20180306
61305020;06.03.2018;20180306
61310109;06.03.2018;20180306
61200009;06.03.2018;20180306
61300330;06.03.2018;20180306
61603196;06.03.2018;20180306
61609365;06.03.2018;20180306
61170054;06.03.2018;20180306
61103577;06.03.2018;20180306
61236771;06.03.2018;20180306
61403719;06.03.2018;20180306
61609329;06.03.2018;20180306
61402177;06.03.2018;20180306
61180462;06.03.2018;20180306
61210126;06.03.2018;20180306
61403632;06.03.2018;20180306
61302998;06.03.2018;20180306
61236709;06.03.2018;20180306
61200024;06.03.2018;20180306
61104128;06.03.2018;20180306
61210023;06.03.2018;20180306
61402697;06.03.2018;20180306
61303572;06.03.2018;20180306
61190049;06.03.2018;20180306
61101845;06.03.2018;20180306
61110035;06.03.2018;20180306
61103452;06.03.2018;20180306
61603069;06.03.2018;20180306
61110196;06.03.2018;20180306
61180055;06.03.2018;20180306
61160046;06.03.2018;20180306
61302428;06.03.2018;20180306
61402820;06.03.2018;20180306
61180151;06.03.2018;20180306
61160076;06.03.2018;20180306
61220088;06.03.2018;20180306
61403569;06.03.2018;20180306
61236474;06.03.2018;20180306
61101701;06.03.2018;20180306
61302632;06.03.2018;20180306
61300035;06.03.2018;20180306
61103887;06.03.2018;20180306
61100368;06.03.2018;20180306
61160070;06.03.2018;20180306
61302480;06.03.2018;20180306
61300052;06.03.2018;20180306
61303124;06.03.2018;20180306
61160073;06.03.2018;20180306
61303131;06.03.2018;20180306
61280265;06.03.2018;20180306
61110049;06.03.2018;20180306
61101295;06.03.2018;20180306
61403564;06.03.2018;20180306
61102629;06.03.2018;20180306
61401604;06.03.2018;20180306
61403643;06.03.2018;20180306
61240021;06.03.2018;20180306
61210235;06.03.2018;20180306
61120254;06.03.2018;20180306
61350002;07.03.2018;20180307
61120272;07.03.2018;20180307
61627565;07.03.2018;20180307
61403033;07.03.2018;20180307
61403813;07.03.2018;20180307
61627175;07.03.2018;20180307
61120277;07.03.2018;20180307
61101291;07.03.2018;20180307
61103898;07.03.2018;20180307
61160020;07.03.2018;20180307
61302778;07.03.2018;20180307
61150171;07.03.2018;20180307
61300257;07.03.2018;20180307
61300308;07.03.2018;20180307
61104215;07.03.2018;20180307
61100218;07.03.2018;20180307
61120104;07.03.2018;20180307
61306087;07.03.2018;20180307
61402770;07.03.2018;20180307
61101836;07.03.2018;20180307
61180232;07.03.2018;20180307
61102242;07.03.2018;20180307
61403751;07.03.2018;20180307
61403279;07.03.2018;20180307
61600448;07.03.2018;20180307
61102380;07.03.2018;20180307
61104413;07.03.2018;20180307
61305606;07.03.2018;20180307
61305942;07.03.2018;20180307
61103336;07.03.2018;20180307
61305506;07.03.2018;20180307
61350009;07.03.2018;20180307
61280018;07.03.2018;20180307
61403813;07.03.2018;20180307
61230107;07.03.2018;20180307
61170009;07.03.2018;20180307
61403702;07.03.2018;20180307
61236456;07.03.2018;20180307
61170244;07.03.2018;20180307
61350121;07.03.2018;20180307
61401954;07.03.2018;20180307
61403700;07.03.2018;20180307
61403243;07.03.2018;20180307
61104303;07.03.2018;20180307
61403783;07.03.2018;20180307
61230057;07.03.2018;20180307
61102269;07.03.2018;20180307
61230008;07.03.2018;20180307
61302782;07.03.2018;20180307
61101727;07.03.2018;20180307
61302371;07.03.2018;20180307
61402943;07.03.2018;20180307
61350006;07.03.2018;20180307
61103656;07.03.2018;20180307
61302909;07.03.2018;20180307
61260013;07.03.2018;20180307
61102888;07.03.2018;20180307
61110016;07.03.2018;20180307
61280253;07.03.2018;20180307
61280253;07.03.2018;20180307
61140007;07.03.2018;20180307
61102973;07.03.2018;20180307
61102897;07.03.2018;20180307
61303979;07.03.2018;20180307
61230029;07.03.2018;20180307
61403272;07.03.2018;20180307
61150040;07.03.2018;20180307
61101035;07.03.2018;20180307
61350152;07.03.2018;20180307
61170215;07.03.2018;20180307
61401100;07.03.2018;20180307
61170248;07.03.2018;20180307
61402340;07.03.2018;20180307
61302872;07.03.2018;20180307
61330026;07.03.2018;20180307
61302486;07.03.2018;20180307
61403191;07.03.2018;20180307
61180148;07.03.2018;20180307
61102255;07.03.2018;20180307
61140010;07.03.2018;20180307
61220116;07.03.2018;20180307
61401747;07.03.2018;20180307
61180303;07.03.2018;20180307
61402506;07.03.2018;20180307
61104467;07.03.2018;20180307
61402187;07.03.2018;20180307
61642043;07.03.2018;20180307
61302048;07.03.2018;20180307
61403525;07.03.2018;20180307
61609104;07.03.2018;20180307
61302597;07.03.2018;20180307
61350234;07.03.2018;20180307
61402757;07.03.2018;20180307
61104162;07.03.2018;20180307
61620590;07.03.2018;20180307
61280115;07.03.2018;20180307
61220091;07.03.2018;20180307
61633167;07.03.2018;20180307
61403259;07.03.2018;20180307
61104496;07.03.2018;20180307
61303828;07.03.2018;20180307
61180292;07.03.2018;20180307
61303159;07.03.2018;20180307
61300264;07.03.2018;20180307
61110052;07.03.2018;20180307
61304858;07.03.2018;20180307
61304802;07.03.2018;20180307
61101049;07.03.2018;20180307
61304835;07.03.2018;20180307
61300241;07.03.2018;20180307
61100353;07.03.2018;20180307
61303979;07.03.2018;20180307
61350158;07.03.2018;20180307
61180043;07.03.2018;20180307
61103222;07.03.2018;20180307
61303726;07.03.2018;20180307
61627175;07.03.2018;20180307
61403077;07.03.2018;20180307
61120277;07.03.2018;20180307
61612480;07.03.2018;20180307
61102822;07.03.2018;20180307
61280239;07.03.2018;20180307
61104375;07.03.2018;20180307
61303828;07.03.2018;20180307
61104397;07.03.2018;20180307
61403827;08.03.2018;20180308
61303053;08.03.2018;20180308
61621212;08.03.2018;20180308
61350117;08.03.2018;20180308
61210032;08.03.2018;20180308
61103420;08.03.2018;20180308
61120057;08.03.2018;20180308
61350090;08.03.2018;20180308
61303447;08.03.2018;20180308
61305607;08.03.2018;20180308
61305843;08.03.2018;20180308
61170218;08.03.2018;20180308
61160094;08.03.2018;20180308
61300051;08.03.2018;20180308
61403032;08.03.2018;20180308
61302895;08.03.2018;20180308
61104533;08.03.2018;20180308
61103798;08.03.2018;20180308
61304549;08.03.2018;20180308
61102890;08.03.2018;20180308
61303202;08.03.2018;20180308
61220054;08.03.2018;20180308
61100785;08.03.2018;20180308
61304706;08.03.2018;20180308
61110016;08.03.2018;20180308
61101754;08.03.2018;20180308
61290016;08.03.2018;20180308
61280150;08.03.2018;20180308
61101969;08.03.2018;20180308
61230071;08.03.2018;20180308
61210072;08.03.2018;20180308
61302784;08.03.2018;20180308
61402597;08.03.2018;20180308
61350294;08.03.2018;20180308
61403510;08.03.2018;20180308
61103336;08.03.2018;20180308
61403234;08.03.2018;20180308
61102454;08.03.2018;20180308
61401556;08.03.2018;20180308
61609054;08.03.2018;20180308
61304002;08.03.2018;20180308
61160024;08.03.2018;20180308
61102429;08.03.2018;20180308
61100656;08.03.2018;20180308
61642043;08.03.2018;20180308
61102906;08.03.2018;20180308
61609051;08.03.2018;20180308
61403449;08.03.2018;20180308
61403466;08.03.2018;20180308
61403515;08.03.2018;20180308
61300039;08.03.2018;20180308
61609163;08.03.2018;20180308
61300006;08.03.2018;20180308
61260078;08.03.2018;20180308
61180232;08.03.2018;20180308
61304800;08.03.2018;20180308
61340019;08.03.2018;20180308
61401207;08.03.2018;20180308
61310017;08.03.2018;20180308
61100551;08.03.2018;20180308
61350051;08.03.2018;20180308
61401071;08.03.2018;20180308
61403137;08.03.2018;20180308
61403546;08.03.2018;20180308
61100187;08.03.2018;20180308
61102609;08.03.2018;20180308
61280131;08.03.2018;20180308
61102872;08.03.2018;20180308
61220086;08.03.2018;20180308
61401095;08.03.2018;20180308
61100980;08.03.2018;20180308
61100918;08.03.2018;20180308
61402459;08.03.2018;20180308
61310020;08.03.2018;20180308
61302409;08.03.2018;20180308
61403615;08.03.2018;20180308
61302668;08.03.2018;20180308
61302382;08.03.2018;20180308
61627503;08.03.2018;20180308
61627105;08.03.2018;20180308
61103897;08.03.2018;20180308
61303317;08.03.2018;20180308
61403067;08.03.2018;20180308
61306063;08.03.2018;20180308
61340037;08.03.2018;20180308
61401415;08.03.2018;20180308
61210109;08.03.2018;20180308
61210360;08.03.2018;20180308
61210199;08.03.2018;20180308
61102414;08.03.2018;20180308
61170213;08.03.2018;20180308
61102787;08.03.2018;20180308
61220173;08.03.2018;20180308
61305331;08.03.2018;20180308
61103481;08.03.2018;20180308
61302622;08.03.2018;20180308
61230067;08.03.2018;20180308
61402654;08.03.2018;20180308
61102301;08.03.2018;20180308
61180144;08.03.2018;20180308
61350004;08.03.2018;20180308
61305582;08.03.2018;20180308
61302793;08.03.2018;20180308
61350139;08.03.2018;20180308
61304208;08.03.2018;20180308
61304208;08.03.2018;20180308
61280088;08.03.2018;20180308
61350151;08.03.2018;20180308
61110075;08.03.2018;20180308
61300274;08.03.2018;20180308
61300274;08.03.2018;20180308
61401956;08.03.2018;20180308
61303828;08.03.2018;20180308
61104397;08.03.2018;20180308
61110049;08.03.2018;20180308
61102822;08.03.2018;20180308
61303642;08.03.2018;20180308
61101834;08.03.2018;20180308
61615146;08.03.2018;20180308
61303710;08.03.2018;20180308
61100599;08.03.2018;20180308
61101739;08.03.2018;20180308
61120360;08.03.2018;20180308
61303914;08.03.2018;20180308
61100604;08.03.2018;20180308
61236673;08.03.2018;20180308
61100583;08.03.2018;20180308
61403038;08.03.2018;20180308
61103182;08.03.2018;20180308
61403008;08.03.2018;20180308
61300045;08.03.2018;20180308
61300045;08.03.2018;20180308
61308012;08.03.2018;20180308
61220150;08.03.2018;20180308
61170110;08.03.2018;20180308
61303710;08.03.2018;20180308
61210024;09.03.2018;20180309
61303378;09.03.2018;20180309
61303397;09.03.2018;20180309
61627176;09.03.2018;20180309
61150072;09.03.2018;20180309
61305843;09.03.2018;20180309
61401518;09.03.2018;20180309
61403572;09.03.2018;20180309
61306053;09.03.2018;20180309
61633250;09.03.2018;20180309
61100944;09.03.2018;20180309
61303435;09.03.2018;20180309
61220146;09.03.2018;20180309
61210333;09.03.2018;20180309
61170083;09.03.2018;20180309
61402697;09.03.2018;20180309
61401974;09.03.2018;20180309
61642043;09.03.2018;20180309
61104072;09.03.2018;20180309
61303310;09.03.2018;20180309
61303310;09.03.2018;20180309
61150048;09.03.2018;20180309
61402524;09.03.2018;20180309
61103519;09.03.2018;20180309
61101295;09.03.2018;20180309
61403038;09.03.2018;20180309
61210096;09.03.2018;20180309
61101723;09.03.2018;20180309
61102122;09.03.2018;20180309
61305444;09.03.2018;20180309
61210096;09.03.2018;20180309
61302744;09.03.2018;20180309
61320060;09.03.2018;20180309
61170003;09.03.2018;20180309
61260044;09.03.2018;20180309
61100231;09.03.2018;20180309
61236754;09.03.2018;20180309
61302657;09.03.2018;20180309
61101701;09.03.2018;20180309
61401822;09.03.2018;20180309
61402397;09.03.2018;20180309
61120212;09.03.2018;20180309
61236672;09.03.2018;20180309
61102999;09.03.2018;20180309
61100354;09.03.2018;20180309
61100251;09.03.2018;20180309
61101186;09.03.2018;20180309
61101754;10.03.2018;20180310
61402436;10.03.2018;20180310
61403289;11.03.2018;20180311
61303429;12.03.2018;20180312
61310062;12.03.2018;20180312
61624258;12.03.2018;20180312
61403648;12.03.2018;20180312
61402292;12.03.2018;20180312
61350172;12.03.2018;20180312
61100936;12.03.2018;20180312
61304528;12.03.2018;20180312
61304521;12.03.2018;20180312
61303695;12.03.2018;20180312
61350031;12.03.2018;20180312
61305911;12.03.2018;20180312
61303695;12.03.2018;20180312
61210120;12.03.2018;20180312
61170259;12.03.2018;20180312
61130005;12.03.2018;20180312
61401218;12.03.2018;20180312
61103638;12.03.2018;20180312
61305912;12.03.2018;20180312
61103085;12.03.2018;20180312
61403304;12.03.2018;20180312
61305912;12.03.2018;20180312
61290005;12.03.2018;20180312
61140045;12.03.2018;20180312
61402318;12.03.2018;20180312
61302793;12.03.2018;20180312
61624258;12.03.2018;20180312
61180070;12.03.2018;20180312
61403519;12.03.2018;20180312
61305911;12.03.2018;20180312
61310062;12.03.2018;20180312
61302270;12.03.2018;20180312
61102560;12.03.2018;20180312
61160046;12.03.2018;20180312
61402769;12.03.2018;20180312
61403672;12.03.2018;20180312
61200030;12.03.2018;20180312
61230059;12.03.2018;20180312
61302113;12.03.2018;20180312
61110047;12.03.2018;20180312
61210138;12.03.2018;20180312
61210003;12.03.2018;20180312
61250055;12.03.2018;20180312
61160076;12.03.2018;20180312
61160075;12.03.2018;20180312
61210201;12.03.2018;20180312
61403337;12.03.2018;20180312
61280205;12.03.2018;20180312
61642043;12.03.2018;20180312
61305187;12.03.2018;20180312
61250059;12.03.2018;20180312
61609261;12.03.2018;20180312
61403394;12.03.2018;20180312
61403767;12.03.2018;20180312
61609220;12.03.2018;20180312
61350256;12.03.2018;20180312
61302711;12.03.2018;20180312
61302130;12.03.2018;20180312
61401218;12.03.2018;20180312
61402828;12.03.2018;20180312
61306215;12.03.2018;20180312
61240126;12.03.2018;20180312
61237138;12.03.2018;20180312
61104097;12.03.2018;20180312
61200031;12.03.2018;20180312
61350123;12.03.2018;20180312
61305847;12.03.2018;20180312
61302866;12.03.2018;20180312
61402381;12.03.2018;20180312
61305855;12.03.2018;20180312
61305846;12.03.2018;20180312
61104182;12.03.2018;20180312
61302875;12.03.2018;20180312
61102001;12.03.2018;20180312
61103677;12.03.2018;20180312
61403375;12.03.2018;20180312
61160058;12.03.2018;20180312
61402569;12.03.2018;20180312
61102376;12.03.2018;20180312
61220179;12.03.2018;20180312
61302039;12.03.2018;20180312
61303439;12.03.2018;20180312
61403262;12.03.2018;20180312
61305732;12.03.2018;20180312
61104508;12.03.2018;20180312
61100575;12.03.2018;20180312
61102065;12.03.2018;20180312
61402781;12.03.2018;20180312
61403865;12.03.2018;20180312
61104075;12.03.2018;20180312
61130017;12.03.2018;20180312
61305117;12.03.2018;20180312
61302408;12.03.2018;20180312
61302319;12.03.2018;20180312
61101047;12.03.2018;20180312
61102972;12.03.2018;20180312
61402189;12.03.2018;20180312
61103588;12.03.2018;20180312
61100632;12.03.2018;20180312
61401410;12.03.2018;20180312
61302444;12.03.2018;20180312
61160016;12.03.2018;20180312
61303962;12.03.2018;20180312
61304215;12.03.2018;20180312
61260025;12.03.2018;20180312
61236567;12.03.2018;20180312
61402529;12.03.2018;20180312
61120081;12.03.2018;20180312
61304043;12.03.2018;20180312
61102292;12.03.2018;20180312
61200004;12.03.2018;20180312
61310151;12.03.2018;20180312
61103085;12.03.2018;20180312
61120036;12.03.2018;20180312
61303167;12.03.2018;20180312
61320018;12.03.2018;20180312
61310023;12.03.2018;20180312
61310087;12.03.2018;20180312
